시도명,학교명,급식날짜,메뉴이름,중량(g),에너지(kcal),탄수화물(g),당류(g),지방(g),단백질(g),칼슘(mg),인(mg),나트륨(mg),칼륨(mg),마그네슘(mg),철(mg),아연(mg),콜레스테롤(mg),,,,,,,
부산광역시,명호고등학교,2023-10-26,부대찌개,600,525.98,46.81,0.00,28.48,27.71,140.65,344.39,2689.19,880.56,0.00,4.05,3.91,42.96,,,,,,,
부산광역시,명호고등학교,2023-10-27,불고기퀘사디아,250,425.67,76.07,0.00,6.64,14.67,64.33,236.14,1477.98,554.00,12.52,2.27,2.61,99.87,,,,,,,
부산광역시,명호고등학교,2023-10-30,해물순두부백탕,400,198.47,8.78,0.00,14.03,14.72,135.17,218.60,1331.31,547.85,0.00,2.81,1.56,6.60,,,,,,,
부산광역시,명호고등학교,2023-10-31,들깨수제비국,800,622.15,99.22,0.00,6.54,38.53,1054.84,907.28,1669.32,1892.55,46.05,11.10,4.71,209.00,,,,,,,
부산광역시,명호고등학교,2023-11-01,잡채밥자장,650,851.54,125.70,4.00,28.61,21.14,84.11,287.78,2251.34,817.08,32.55,4.83,5.90,36.00,,,,,,,
부산광역시,명호고등학교,2023-11-03,아삭고추된장무침,30,22.36,4.18,3.00,0.09,0.80,4.75,16.66,787.30,83.33,0.00,0.22,0.14,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-06,쇠고기뭇국,400,125.22,8.14,0.00,4.72,13.51,60.64,131.53,1095.18,662.83,0.00,3.99,1.71,28.56,,,,,,,
부산광역시,명호고등학교,2023-11-07,돈육김치찌개,400,246.29,9.33,0.00,18.26,15.50,136.71,235.53,1961.48,725.94,0.00,2.48,2.14,25.30,,,,,,,
부산광역시,명호고등학교,2023-11-10,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2023-11-13,닭다리삼계탕,1000,1181.71,92.53,0.00,48.18,75.93,116.55,584.82,789.79,1290.97,0.00,9.84,5.55,271.44,,,,,,,
부산광역시,명호고등학교,2023-11-14,팽이장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2023-11-17,미니우동,700,420.79,81.23,0.50,1.74,16.94,88.55,155.03,1873.54,371.35,9.34,3.17,0.71,16.20,,,,,,,
부산광역시,명호고등학교,2023-11-20,수제비감자탕,800,622.15,99.22,0.00,6.54,38.53,1054.84,907.28,1669.32,1892.55,46.05,11.10,4.71,209.00,,,,,,,
부산광역시,명호고등학교,2023-11-21,근대된장국,450,109.26,8.14,0.00,3.21,15.31,621.10,436.37,1453.19,1211.00,0.00,6.12,2.37,112.86,,,,,,,
부산광역시,명호고등학교,2023-11-22,크림칠리새우,200,585.08,43.36,13.94,33.34,27.80,41.02,184.71,629.27,523.54,0.00,2.73,1.93,173.00,,,,,,,
부산광역시,명호고등학교,2023-11-23,들깨미역국,500,50.17,4.70,0.00,4.35,2.70,112.70,43.92,1527.55,658.72,0.00,1.11,0.45,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-27,브로콜리숙회초장,150,94.86,8.78,0.00,6.51,5.49,69.17,87.67,700.12,453.75,0.00,2.87,0.44,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-28,맑은동태탕,800,369.69,18.94,1.38,7.80,59.57,262.75,789.14,2487.54,1573.10,0.00,4.74,2.39,292.66,,,,,,,
부산광역시,명호고등학교,2023-11-29,마늘토스트,100,264.74,62.08,13.99,0.23,3.41,15.68,71.71,226.38,86.78,7.71,1.46,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2023-11-30,비빔막국수,550,566.89,111.30,11.02,5.09,26.95,68.90,286.78,1828.02,894.77,19.55,3.93,5.23,37.10,,,,,,,
부산광역시,명호고등학교,2023-11-30,비빔막국수,550,566.89,111.30,11.02,5.09,26.95,68.90,286.78,1828.02,894.77,19.55,3.93,5.23,37.10,,,,,,,
부산광역시,명호고등학교,2023-12-01,팽이장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2023-12-04,쇠고기미역국,650,154.93,6.91,0.00,6.83,20.23,123.38,207.13,2006.88,912.73,0.00,3.57,6.06,41.34,,,,,,,
부산광역시,명호고등학교,2023-12-05,녹두삼계탕,1000,881.32,44.08,0.00,40.57,76.65,58.97,742.37,1211.32,439.92,0.00,5.27,9.61,285.00,,,,,,,
부산광역시,명호고등학교,2023-12-06,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2023-12-07,국물떡볶이,200,300.76,58.85,5.70,2.96,8.72,72.03,179.37,862.23,251.44,0.00,1.57,1.11,6.00,,,,,,,
부산광역시,명호고등학교,2023-12-08,부추겉절이연,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2023-12-13,북어뭇국,600,184.22,6.39,0.00,7.22,25.21,156.40,314.21,1526.82,661.33,0.00,2.19,1.00,91.61,,,,,,,
부산광역시,명호고등학교,2023-12-14,비빔쫄면,450,622.42,110.85,22.13,6.93,12.36,140.03,304.89,1271.55,547.14,19.64,4.19,1.46,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-14,비빔쫄면,450,622.42,110.85,22.13,6.93,12.36,140.03,304.89,1271.55,547.14,19.64,4.19,1.46,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-15,만둣국,700,432.62,53.28,0.00,14.92,19.24,163.29,300.75,2356.67,1202.84,0.00,5.03,2.14,94.22,,,,,,,
부산광역시,명호고등학교,2023-12-18,배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2023-12-19,한방갈비탕당면,600,240.40,8.21,0.00,14.33,18.67,55.31,204.57,1688.43,556.91,0.00,2.64,4.06,189.84,,,,,,,
부산광역시,명호고등학교,2023-12-20,잔치국수,700,564.23,104.67,0.44,6.23,20.26,250.38,277.30,1792.23,904.12,3.55,3.77,1.90,167.41,,,,,,,
부산광역시,명호고등학교,2023-12-21,단팥죽부식,600,482.65,100.74,4.79,0.56,20.59,91.00,76.74,1026.11,940.82,0.00,6.03,5.15,0.00,,,,,,,
부산광역시,명호고등학교,2023-12-27,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
부산광역시,명호고등학교,2024-03-04,돈육김치찌개,400,246.29,9.33,0.00,18.26,15.50,136.71,235.53,1961.48,725.94,0.00,2.48,2.14,25.30,,,,,,,
부산광역시,명호고등학교,2024-03-05,쇠고기미역국,650,154.93,6.91,0.00,6.83,20.23,123.38,207.13,2006.88,912.73,0.00,3.57,6.06,41.34,,,,,,,
부산광역시,명호고등학교,2024-03-06,부추겉절이연,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2024-03-07,닭곰탕당면,650,527.70,15.39,0.00,24.14,58.88,119.61,757.38,1005.19,1691.63,0.00,11.65,6.83,230.49,,,,,,,
부산광역시,명호고등학교,2024-03-08,감자옹심이국,700,220.07,37.01,0.00,2.16,17.00,466.58,462.60,1734.15,1855.32,0.00,5.33,2.70,87.78,,,,,,,
부산광역시,명호고등학교,2024-03-11,단배추냉이된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-03-12,녹두삼계탕,1000,881.32,44.08,0.00,40.57,76.65,58.97,742.37,1211.32,439.92,0.00,5.27,9.61,285.00,,,,,,,
부산광역시,명호고등학교,2024-03-13,들깨무채국,500,50.17,4.70,0.00,4.35,2.70,112.70,43.92,1527.55,658.72,0.00,1.11,0.45,0.00,,,,,,,
부산광역시,명호고등학교,2024-03-15,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-03-18,부대찌개면사리,600,525.98,46.81,0.00,28.48,27.71,140.65,344.39,2689.19,880.56,0.00,4.05,3.91,42.96,,,,,,,
부산광역시,명호고등학교,2024-03-19,건새우시금치국,400,121.45,9.90,0.00,3.39,16.69,624.97,444.76,1381.25,1324.58,0.00,7.28,2.60,117.04,,,,,,,
부산광역시,명호고등학교,2024-03-20,찹쌀탕수육,200,454.44,56.49,1.90,16.59,17.06,36.44,194.01,403.26,468.95,0.00,2.12,1.68,76.48,,,,,,,
부산광역시,명호고등학교,2024-03-21,한우우거지국,600,158.50,14.86,0.00,5.73,14.19,103.79,237.17,1972.09,664.72,0.00,3.24,2.45,13.26,,,,,,,
부산광역시,명호고등학교,2024-03-22,팽이장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2024-03-25,등뼈감자탕명,900,963.71,49.64,0.90,58.28,60.55,628.48,767.84,2439.38,2414.90,0.00,6.69,8.08,143.69,,,,,,,
부산광역시,명호고등학교,2024-03-26,배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-03-27,잔치국수,700,564.23,104.67,0.44,6.23,20.26,250.38,277.30,1792.23,904.12,3.55,3.77,1.90,167.41,,,,,,,
부산광역시,명호고등학교,2024-03-28,크루통크림스프,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2024-04-01,바지락쑥국,550,159.25,8.51,0.00,1.84,25.83,168.95,388.49,1650.85,580.06,0.00,29.46,2.30,145.20,,,,,,,
부산광역시,명호고등학교,2024-04-02,만둣국,700,432.62,53.28,0.00,14.92,19.24,163.29,300.75,2356.67,1202.84,0.00,5.03,2.14,94.22,,,,,,,
부산광역시,명호고등학교,2024-04-03,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
부산광역시,명호고등학교,2024-04-04,참치김치찌개안,400,193.58,13.33,0.00,10.89,16.86,200.50,283.60,2604.45,795.12,0.00,4.38,1.72,35.44,,,,,,,
부산광역시,명호고등학교,2024-04-05,우리밀초코케이크,100,258.99,46.15,3.00,5.67,5.50,6.37,95.48,270.04,162.45,0.00,1.05,1.33,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-08,닭곰탕당면,650,527.70,15.39,0.00,24.14,58.88,119.61,757.38,1005.19,1691.63,0.00,11.65,6.83,230.49,,,,,,,
부산광역시,명호고등학교,2024-04-09,아삭고추된장무침,30,22.36,4.18,3.00,0.09,0.80,4.75,16.66,787.30,83.33,0.00,0.22,0.14,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-11,쇠고기미역국,650,154.93,6.91,0.00,6.83,20.23,123.38,207.13,2006.88,912.73,0.00,3.57,6.06,41.34,,,,,,,
부산광역시,명호고등학교,2024-04-12,깐쇼새우샐러드고,250,401.22,47.55,0.00,14.59,19.83,57.81,279.82,925.73,380.33,15.63,4.52,1.96,143.67,,,,,,,
부산광역시,명호고등학교,2024-04-15,한우우거지국,600,158.50,14.86,0.00,5.73,14.19,103.79,237.17,1972.09,664.72,0.00,3.24,2.45,13.26,,,,,,,
부산광역시,명호고등학교,2024-04-17,김치비빔국수,550,577.17,114.48,11.02,9.55,16.71,130.69,262.58,1628.30,1389.40,7.55,6.27,2.59,0.00,,,,,,,
부산광역시,명호고등학교,2024-04-18,미니불고기버거,200,436.75,21.35,0.00,28.05,24.92,60.60,258.45,920.26,787.00,0.00,2.88,4.69,75.78,,,,,,,
부산광역시,명호고등학교,2024-04-19,팽이장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2024-04-23,비빔막국수,550,566.89,111.30,11.02,5.09,26.95,68.90,286.78,1828.02,894.77,19.55,3.93,5.23,37.10,,,,,,,
부산광역시,명호고등학교,2024-04-23,비빔막국수,550,566.89,111.30,11.02,5.09,26.95,68.90,286.78,1828.02,894.77,19.55,3.93,5.23,37.10,,,,,,,
부산광역시,명호고등학교,2024-04-24,꽃맛살샐러드,250,422.43,75.84,0.00,7.51,12.76,45.66,226.51,906.68,541.33,13.74,2.15,2.24,100.53,,,,,,,
부산광역시,명호고등학교,2024-04-25,육개장안,440,137.86,11.62,0.00,5.87,13.44,61.90,145.84,1112.78,719.33,0.00,4.13,2.05,24.23,,,,,,,
부산광역시,명호고등학교,2024-04-25,육개장안,440,137.86,11.62,0.00,5.87,13.44,61.90,145.84,1112.78,719.33,0.00,4.13,2.05,24.23,,,,,,,
부산광역시,명호고등학교,2024-04-26,닭칼국수,900,643.10,70.24,0.00,19.59,39.86,110.16,285.97,2492.77,913.48,5.78,2.45,1.64,113.77,,,,,,,
부산광역시,명호고등학교,2024-04-29,미니우동,700,420.79,81.23,0.50,1.74,16.94,88.55,155.03,1873.54,371.35,9.34,3.17,0.71,16.20,,,,,,,
부산광역시,명호고등학교,2024-04-30,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-05-01,도라에몽빵,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-02,치킨또띠아고,100,219.42,9.97,2.45,14.23,11.41,11.71,72.63,351.39,113.24,1.75,1.00,0.77,66.00,,,,,,,
부산광역시,명호고등학교,2024-05-07,김치어묵탕,600,252.09,37.16,0.00,4.21,22.85,599.25,468.04,2022.74,1696.27,0.00,6.77,2.77,100.37,,,,,,,
부산광역시,명호고등학교,2024-05-08,찹쌀탕수육,200,454.44,56.49,1.90,16.59,17.06,36.44,194.01,403.26,468.95,0.00,2.12,1.68,76.48,,,,,,,
부산광역시,명호고등학교,2024-05-09,느타리잔파초무침,150,124.30,19.47,8.37,5.41,3.82,146.02,81.48,693.83,377.30,0.00,2.39,0.41,10.05,,,,,,,
부산광역시,명호고등학교,2024-05-13,레드벨벳케이크,100,264.74,62.08,13.99,0.23,3.41,15.68,71.71,226.38,86.78,7.71,1.46,1.13,0.00,,,,,,,
부산광역시,명호고등학교,2024-05-16,부대찌개,600,525.98,46.81,0.00,28.48,27.71,140.65,344.39,2689.19,880.56,0.00,4.05,3.91,42.96,,,,,,,
부산광역시,명호고등학교,2024-05-16,부대찌개,600,525.98,46.81,0.00,28.48,27.71,140.65,344.39,2689.19,880.56,0.00,4.05,3.91,42.96,,,,,,,
부산광역시,명호고등학교,2024-05-17,얼갈이겉절이,200,130.62,17.99,2.00,6.25,5.65,136.84,146.78,952.32,850.54,0.00,3.27,1.18,5.36,,,,,,,
부산광역시,명호고등학교,2024-05-20,육개장안,440,137.86,11.62,0.00,5.87,13.44,61.90,145.84,1112.78,719.33,0.00,4.13,2.05,24.23,,,,,,,
부산광역시,명호고등학교,2024-05-20,육개장안,440,137.86,11.62,0.00,5.87,13.44,61.90,145.84,1112.78,719.33,0.00,4.13,2.05,24.23,,,,,,,
부산광역시,명호고등학교,2024-05-21,꽃게된장국,600,240.65,20.77,0.00,5.49,31.70,273.97,443.04,2268.86,1369.60,0.00,8.64,8.32,207.90,,,,,,,
부산광역시,명호고등학교,2024-05-22,잔치국수,700,564.23,104.67,0.44,6.23,20.26,250.38,277.30,1792.23,904.12,3.55,3.77,1.90,167.41,,,,,,,
부산광역시,명호고등학교,2024-05-23,치킨,200,567.58,38.84,12.36,31.15,30.47,51.00,315.66,777.86,381.26,0.00,3.35,3.52,259.00,,,,,,,
부산광역시,명호고등학교,2024-05-24,치즈불고기버거,200,436.75,21.35,0.00,28.05,24.92,60.60,258.45,920.26,787.00,0.00,2.88,4.69,75.78,,,,,,,
부산광역시,명호고등학교,2024-05-27,양송이스프안,400,280.48,35.37,0.00,14.02,5.82,0.00,0.00,1319.46,0.00,0.00,0.00,0.00,40.71,,,,,,,
부산광역시,명호고등학교,2024-05-28,북어콩나물국,400,22.53,1.26,0.00,1.42,1.82,33.49,44.86,752.43,82.80,8.52,0.48,0.25,7.41,,,,,,,
부산광역시,명호고등학교,2024-05-29,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-05-30,맑은동태탕,800,369.69,18.94,1.38,7.80,59.57,262.75,789.14,2487.54,1573.10,0.00,4.74,2.39,292.66,,,,,,,
부산광역시,명호고등학교,2024-05-31,두부된장국,450,109.26,8.14,0.00,3.21,15.31,621.10,436.37,1453.19,1211.00,0.00,6.12,2.37,112.86,,,,,,,
부산광역시,명호고등학교,2024-06-03,녹두삼계탕,1000,881.32,44.08,0.00,40.57,76.65,58.97,742.37,1211.32,439.92,0.00,5.27,9.61,285.00,,,,,,,
부산광역시,명호고등학교,2024-06-04,꼬지어묵탕,600,252.09,37.16,0.00,4.21,22.85,599.25,468.04,2022.74,1696.27,0.00,6.77,2.77,100.37,,,,,,,
부산광역시,명호고등학교,2024-06-05,건새우계란국,450,193.04,5.35,0.00,11.11,16.19,65.75,225.20,1263.96,229.57,0.00,2.08,1.81,641.25,,,,,,,
부산광역시,명호고등학교,2024-06-10,추어탕고,700,338.67,24.42,1.81,11.51,37.37,1598.50,975.90,2077.15,906.87,0.00,24.70,6.80,298.48,,,,,,,
부산광역시,명호고등학교,2024-06-11,만둣국,700,432.62,53.28,0.00,14.92,19.24,163.29,300.75,2356.67,1202.84,0.00,5.03,2.14,94.22,,,,,,,
부산광역시,명호고등학교,2024-06-12,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
부산광역시,명호고등학교,2024-06-13,한우들깨미역국,650,154.93,6.91,0.00,6.83,20.23,123.38,207.13,2006.88,912.73,0.00,3.57,6.06,41.34,,,,,,,
부산광역시,명호고등학교,2024-06-14,열무비빔밥무생채,400,445.66,90.03,1.72,3.16,12.99,91.06,167.96,718.39,708.68,1.29,3.91,2.65,12.80,,,,,,,
부산광역시,명호고등학교,2024-06-14,열무비빔밥무생채,400,445.66,90.03,1.72,3.16,12.99,91.06,167.96,718.39,708.68,1.29,3.91,2.65,12.80,,,,,,,
부산광역시,명호고등학교,2024-06-17,감자수제비국,800,622.15,99.22,0.00,6.54,38.53,1054.84,907.28,1669.32,1892.55,46.05,11.10,4.71,209.00,,,,,,,
부산광역시,명호고등학교,2024-06-19,불고기퀘사디아고,250,425.67,76.07,0.00,6.64,14.67,64.33,236.14,1477.98,554.00,12.52,2.27,2.61,99.87,,,,,,,
부산광역시,명호고등학교,2024-06-20,등뼈감자탕명,900,963.71,49.64,0.90,58.28,60.55,628.48,767.84,2439.38,2414.90,0.00,6.69,8.08,143.69,,,,,,,
부산광역시,명호고등학교,2024-06-21,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-06-24,닭곰탕당면,650,527.70,15.39,0.00,24.14,58.88,119.61,757.38,1005.19,1691.63,0.00,11.65,6.83,230.49,,,,,,,
부산광역시,명호고등학교,2024-06-25,부대찌개면사리,600,525.98,46.81,0.00,28.48,27.71,140.65,344.39,2689.19,880.56,0.00,4.05,3.91,42.96,,,,,,,
부산광역시,명호고등학교,2024-06-26,제육생채소비빔밥,500,796.94,95.80,5.40,27.52,37.80,46.04,573.70,1375.69,624.95,0.00,6.28,7.17,108.00,,,,,,,
부산광역시,명호고등학교,2024-06-27,비엔나감자뇨끼,200,476.04,28.81,5.83,33.24,17.04,27.46,260.35,1409.05,495.96,0.00,2.50,2.22,56.26,,,,,,,
부산광역시,명호고등학교,2024-06-28,미나리버섯칼국수,600,442.32,76.67,2.40,6.78,17.48,176.47,217.32,1695.77,693.31,0.00,2.45,1.08,16.72,,,,,,,
부산광역시,명호고등학교,2024-07-01,김치콩나물국,400,22.53,1.26,0.00,1.42,1.82,33.49,44.86,752.43,82.80,8.52,0.48,0.25,7.41,,,,,,,
부산광역시,명호고등학교,2024-07-02,초코맛파이,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-03,도넛,100,225.92,50.36,9.58,0.76,3.24,7.10,71.46,251.34,83.74,0.10,0.30,0.78,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-08,새알미역국,500,50.17,4.70,0.00,4.35,2.70,112.70,43.92,1527.55,658.72,0.00,1.11,0.45,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-09,도토리묵국양념장,100,43.05,9.87,1.40,0.35,0.40,8.82,28.49,116.47,41.84,1.21,0.46,0.12,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-10,깐쇼새우샐러드,250,401.22,47.55,0.00,14.59,19.83,57.81,279.82,925.73,380.33,15.63,4.52,1.96,143.67,,,,,,,
부산광역시,명호고등학교,2024-07-11,현미밥,230,351.35,77.88,0.00,1.10,6.66,6.01,178.28,42.08,209.33,0.00,1.05,1.65,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-12,두부된장국,450,109.26,8.14,0.00,3.21,15.31,621.10,436.37,1453.19,1211.00,0.00,6.12,2.37,112.86,,,,,,,
부산광역시,명호고등학교,2024-07-15,닭다리삼계탕,1000,1181.71,92.53,0.00,48.18,75.93,116.55,584.82,789.79,1290.97,0.00,9.84,5.55,271.44,,,,,,,
부산광역시,명호고등학교,2024-07-16,비빔쫄면,450,622.42,110.85,22.13,6.93,12.36,140.03,304.89,1271.55,547.14,19.64,4.19,1.46,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-16,비빔쫄면,450,622.42,110.85,22.13,6.93,12.36,140.03,304.89,1271.55,547.14,19.64,4.19,1.46,0.00,,,,,,,
부산광역시,명호고등학교,2024-07-17,꼬지어묵탕,600,252.09,37.16,0.00,4.21,22.85,599.25,468.04,2022.74,1696.27,0.00,6.77,2.77,100.37,,,,,,,
부산광역시,명호고등학교,2024-08-16,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-08-19,돈육김치찌개,400,246.29,9.33,0.00,18.26,15.50,136.71,235.53,1961.48,725.94,0.00,2.48,2.14,25.30,,,,,,,
부산광역시,명호고등학교,2024-08-21,후르츠탕수육,200,454.44,56.49,1.90,16.59,17.06,36.44,194.01,403.26,468.95,0.00,2.12,1.68,76.48,,,,,,,
부산광역시,명호고등학교,2024-08-23,김치콩나물국,400,22.53,1.26,0.00,1.42,1.82,33.49,44.86,752.43,82.80,8.52,0.48,0.25,7.41,,,,,,,
부산광역시,명호고등학교,2024-08-26,꼬지어묵탕,600,252.09,37.16,0.00,4.21,22.85,599.25,468.04,2022.74,1696.27,0.00,6.77,2.77,100.37,,,,,,,
부산광역시,명호고등학교,2024-08-27,닭개장,700,317.07,19.18,0.00,14.95,33.74,87.85,388.18,1786.03,1057.87,0.00,5.37,4.73,96.90,,,,,,,
부산광역시,명호고등학교,2024-08-28,팽이장국,150,37.97,1.70,0.00,1.75,4.14,98.58,88.75,511.98,156.73,0.00,1.38,0.54,15.68,,,,,,,
부산광역시,명호고등학교,2024-08-29,들깨시락국,450,99.12,10.68,0.00,2.54,10.02,392.83,223.42,1535.63,484.55,0.00,4.40,1.98,37.62,,,,,,,
부산광역시,명호고등학교,2024-08-30,단배추된장국,700,121.53,11.04,0.00,3.63,13.96,103.80,172.07,2321.48,771.84,0.00,3.53,4.54,25.97,,,,,,,
부산광역시,명호고등학교,2024-09-02,닭곰탕당면,650,527.70,15.39,0.00,24.14,58.88,119.61,757.38,1005.19,1691.63,0.00,11.65,6.83,230.49,,,,,,,
부산광역시,명호고등학교,2024-09-03,등뼈감자탕명,900,963.71,49.64,0.90,58.28,60.55,628.48,767.84,2439.38,2414.90,0.00,6.69,8.08,143.69,,,,,,,
부산광역시,명호고등학교,2024-09-04,치킨또띠아고,100,219.42,9.97,2.45,14.23,11.41,11.71,72.63,351.39,113.24,1.75,1.00,0.77,66.00,,,,,,,
부산광역시,명호고등학교,2024-09-09,해물순두부찌개,400,198.47,8.78,0.00,14.03,14.72,135.17,218.60,1331.31,547.85,0.00,2.81,1.56,6.60,,,,,,,
부산광역시,명호고등학교,2024-09-10,맑은동태탕,800,369.69,18.94,1.38,7.80,59.57,262.75,789.14,2487.54,1573.10,0.00,4.74,2.39,292.66,,,,,,,
부산광역시,명호고등학교,2024-09-11,돈육카레라이스,500,653.24,92.58,0.00,10.67,13.40,27.90,218.24,1108.55,525.62,70.18,1.98,2.66,13.75,,,,,,,
