학교명,학교종류명,시도명
안미초등학교,초등학교,강원특별자치도
안흥고등학교,고등학교,강원특별자치도
안흥중학교,중학교,강원특별자치도
안흥초등학교,초등학교,강원특별자치도
안흥초등학교덕천분교장,초등학교,강원특별자치도
양구고등학교,고등학교,강원특별자치도
양구여자고등학교,고등학교,강원특별자치도
양구중학교,중학교,강원특별자치도
양구초등학교,초등학교,강원특별자치도
양덕중학교,중학교,강원특별자치도
양양고등학교,고등학교,강원특별자치도
양양중학교,중학교,강원특별자치도
양양초등학교,초등학교,강원특별자치도
어론초등학교,초등학교,강원특별자치도
여량고등학교,고등학교,강원특별자치도
여량중학교,중학교,강원특별자치도
여량초등학교,초등학교,강원특별자치도
연곡초등학교,초등학교,강원특별자치도
연당중학교,중학교,강원특별자치도
연당초등학교,초등학교,강원특별자치도
영동초등학교,초등학교,강원특별자치도
영랑초등학교,초등학교,강원특별자치도
영서고등학교,고등학교,강원특별자치도
영월고등학교,고등학교,강원특별자치도
영월중학교,중학교,강원특별자치도
영월초등학교,초등학교,강원특별자치도
예람중학교,중학교,강원특별자치도
예미초등학교,초등학교,강원특별자치도
예미초등학교운치분교장,초등학교,강원특별자치도
오덕초등학교,초등학교,강원특별자치도
오동초등학교,초등학교,강원특별자치도
오안초등학교,초등학교,강원특별자치도
오저초등학교,초등학교,강원특별자치도
오호초등학교,초등학교,강원특별자치도
옥계중학교,중학교,강원특별자치도
옥계초등학교,초등학교,강원특별자치도
옥계초등학교금진분교장,초등학교,강원특별자치도
옥동중학교,중학교,강원특별자치도
옥동초등학교,초등학교,강원특별자치도
옥천초등학교,초등학교,강원특별자치도
온정초등학교,초등학교,강원특별자치도
와수초등학교,초등학교,강원특별자치도
왕산중학교,중학교,강원특별자치도
왕산초등학교,초등학교,강원특별자치도
용대초등학교,초등학교,강원특별자치도
용암초등학교,초등학교,강원특별자치도
용전중학교,중학교,강원특별자치도
용정초등학교,초등학교,강원특별자치도
용하중학교,중학교,강원특별자치도
용하초등학교,초등학교,강원특별자치도
우산초등학교,초등학교,강원특별자치도
우석중학교,중학교,강원특별자치도
우석초등학교,초등학교,강원특별자치도
우천중학교,중학교,강원특별자치도
우천초등학교,초등학교,강원특별자치도
운산초등학교,초등학교,강원특별자치도
운양초등학교,초등학교,강원특별자치도
원당초등학교,초등학교,강원특별자치도
원덕고등학교,고등학교,강원특별자치도
원덕중학교,중학교,강원특별자치도
원주고등학교,고등학교,강원특별자치도
원주금융회계고등학교,고등학교,강원특별자치도
원주대성중학교,중학교,강원특별자치도
원주삼육고등학교,고등학교,강원특별자치도
원주삼육중학교,중학교,강원특별자치도
원주삼육초등학교,초등학교,강원특별자치도
원주여자고등학교,고등학교,강원특별자치도
원주여자중학교,중학교,강원특별자치도
원주의료고등학교,고등학교,강원특별자치도
원주중학교,중학교,강원특별자치도
원주청원학교,특수학교,강원특별자치도
원주초등학교,초등학교,강원특별자치도
원천초등학교,초등학교,강원특별자치도
원통고등학교,고등학교,강원특별자치도
원통중학교,중학교,강원특별자치도
원통초등학교,초등학교,강원특별자치도
월학초등학교,초등학교,강원특별자치도
유봉여자고등학교,고등학교,강원특별자치도
유봉여자중학교,중학교,강원특별자치도
유천초등학교,초등학교,강원특별자치도
유촌초등학교,초등학교,강원특별자치도
유현초등학교,초등학교,강원특별자치도
육민관고등학교,고등학교,강원특별자치도
육민관중학교,중학교,강원특별자치도
율곡중학교,중학교,강원특별자치도
율곡초등학교,초등학교,강원특별자치도
율전초등학교,초등학교,강원특별자치도
인구초등학교,초등학교,강원특별자치도
인제고등학교,고등학교,강원특별자치도
인제남초등학교,초등학교,강원특별자치도
인제중학교,중학교,강원특별자치도
인제초등학교,초등학교,강원특별자치도
인흥초등학교,초등학교,강원특별자치도
일산초등학교,초등학교,강원특별자치도
임계고등학교,고등학교,강원특별자치도
임계중학교,중학교,강원특별자치도
임계초등학교,초등학교,강원특별자치도
임당초등학교,초등학교,강원특별자치도
임원중학교,중학교,강원특별자치도
임원초등학교,초등학교,강원특별자치도
장성여자고등학교,고등학교,강원특별자치도
장성초등학교,초등학교,강원특별자치도
장양초등학교,초등학교,강원특별자치도
장원초등학교,초등학교,강원특별자치도
장평초등학교,초등학교,강원특별자치도
장학초등학교,초등학교,강원특별자치도
장호초등학교,초등학교,강원특별자치도
장흥초등학교,초등학교,강원특별자치도
전인고등학교,고등학교,강원특별자치도
정금초등학교,초등학교,강원특별자치도
정동초등학교,초등학교,강원특별자치도
정라초등학교,초등학교,강원특별자치도
정선고등학교,고등학교,강원특별자치도
정선정보공업고등학교,고등학교,강원특별자치도
정선중학교,중학교,강원특별자치도
정선초등학교,초등학교,강원특별자치도
정선초등학교가수분교장,초등학교,강원특별자치도
조산초등학교,초등학교,강원특별자치도
조양초등학교,초등학교,강원특별자치도
주문진고등학교,고등학교,강원특별자치도
주문진중학교,중학교,강원특별자치도
주문진초등학교,초등학교,강원특별자치도
주봉초등학교,초등학교,강원특별자치도
주영초등학교,초등학교,강원특별자치도
주진초등학교,초등학교,강원특별자치도
주천고등학교,고등학교,강원특별자치도
주천중학교,중학교,강원특별자치도
주천초등학교,초등학교,강원특별자치도
죽리초등학교,초등학교,강원특별자치도
죽왕초등학교,초등학교,강원특별자치도
중앙초등학교,초등학교,강원특별자치도
증산초등학교,초등학교,강원특별자치도
지정중학교,중학교,강원특별자치도
지정초등학교,초등학교,강원특별자치도
지촌초등학교,초등학교,강원특별자치도
지촌초등학교지암분교장,초등학교,강원특별자치도
진광고등학교,고등학교,강원특별자치도
진광중학교,중학교,강원특별자치도
진부고등학교,고등학교,강원특별자치도
진부중학교,중학교,강원특별자치도
진부초등학교,초등학교,강원특별자치도
진주초등학교,초등학교,강원특별자치도
창림초등학교,초등학교,강원특별자치도
창촌중학교,중학교,강원특별자치도
창촌초등학교,초등학교,강원특별자치도
창호초등학교,초등학교,강원특별자치도
천곡초등학교,초등학교,강원특별자치도
천전초등학교,초등학교,강원특별자치도
천진초등학교,초등학교,강원특별자치도
철암고등학교,고등학교,강원특별자치도
철암중학교,중학교,강원특별자치도
철암초등학교,초등학교,강원특별자치도
철원고등학교,고등학교,강원특별자치도
철원여자고등학교,고등학교,강원특별자치도
철원여자중학교,중학교,강원특별자치도
철원중학교,중학교,강원특별자치도
철원초등학교,초등학교,강원특별자치도
청대초등학교,초등학교,강원특별자치도
청령포초등학교,초등학교,강원특별자치도
